imdbid,title,id,year,rating
119256,Hard Eight,3526,1996,0
116136,DragonHeart,1030,1996,2
116583,"Hunchback of Notre Dame, The",1062,1996,1
116552,Homeward Bound II: Lost in San Francisco,1087,1996,1
117477,Ridicule,1099,1996,1
117500,"Rock, The",38,1996,1
117110,Muppet Treasure Island,1129,1996,1
116282,Fargo,1852,1996,3
115641,Beavis and Butt-Head Do America,5493,1996,1
116629,Independence Day,444,1996,3
116367,From Dusk Till Dawn,448,1996,1
116277,"Fan, The",4778,1996,1
116191,Emma,2221,1996,3
117057,"Mirror Has Two Faces, The",2937,1996,3
116650,Irma Vep,4831,1996,3
115964,Crash,5551,1996,3
117723,Spy Hard,129,1996,1
116329,Fly Away Home,1569,1996,3
117951,Trainspotting,137,1996,2
117665,Sleepers,7352,1996,1
115994,Curdled,6738,1996,3
115650,La belle verte,6754,1996,3
115632,Basquiat,6074,1996,2
116212,Entertaining Angels: The Dorothy Day Story,6536,1996,3
115485,"A Jin de gushi / Ah Kam, the Stunt woman",5855,1996,1
117991,Twelfth Night or What You Will,6943,1996,3
117407,Pusher,2994,1996,0
116130,Down Periscope,535,1996,0
117979,"Truth About Cats &amp; Dogs, The",4890,1996,3
116594,I Shot Andy Warhol,970,1996,3
115857,Chain Reaction,4967,1996,1
114151,Poison Ivy II,4972,1996,3
116931,Love and Other Catastrophes,1343,1996,3
116692,Beyond Silence (Jenseits der Stille),2106,1996,3
115678,Big Night,3966,1996,3
116225,Escape from L.A.,1428,1996,1
117998,Twister,1082,1996,3
116293,Female Perversions,1791,1996,3
116683,James and the Giant Peach,3970,1996,3
113649,Libertarias,741,1996,3
115856,When the Cat&#39;s Away,3242,1996,3
117093,Mother Night,3291,1996,1
115580,"Associate, The",1859,1996,3
377683,Connie Gomper &amp; the Pack,1538,1996,0
116684,Jane Eyre,111,1996,3
117102,Mr. Wrong,4822,1996,3
119918,Pooh&#39;s Grand Adventure: The Search for Christopher Robin,7371,1997,0
127302,"Sticky Fingers of Time, The",6749,1997,3
119164,"Full Monty, The",6805,1997,2
120169,Soul Food,5820,1997,3
128996,Cinderella,1584,1997,3
119822,As Good as It Gets,936,1997,3
125209,I Think I Do,4932,1997,3
118799,La vita &egrave; bella,614,1997,0
119925,"Postman, The",634,1997,1
119229,Grosse Pointe Blank,1000,1997,3
178844,La principessa e il povero,4987,1997,3
118583,Alien: Resurrection,297,1997,3
119080,Eve&#39;s Bayou,2101,1997,3
118571,Air Force One,1068,1997,1
115462,Actrius,1794,1997,3
120265,Taste of Cherry,1810,1997,0
119116,"Fifth Element, The",22,1997,1
118826,"Castle, The",1830,1997,3
118570,Air Bud,1127,1997,1
117056,Ayneh,4380,1997,3
119174,"Game, The",68,1997,1
119707,Mortal Kombat: Annihilation,4064,1997,3
119488,L.A. Confidential,2236,1997,1
120389,Turbo: A Power Rangers Movie,3371,1997,3
118819,Carne tr&eacute;mula [Live Flesh],7710,1997,2
119324,"House of Yes, The",6736,1997,3
119250,Fireworks,6800,1997,1
124317,Clover,6204,1997,3
119784,"Night Flier, The",5865,1997,3
120512,Wild America,1595,1997,2
120152,Smilla&#39;s Sense of Snow,4164,1997,3
118880,Con Air,573,1997,2
118818,Career Girls,931,1997,1
119590,My Life in Pink ( Ma Vie En Rose ),4216,1997,3
120434,Vegas Vacation,3148,1997,3
119081,Event Horizon,662,1997,3
124819,Orgazmo,3917,1997,1
119345,I Know What You Did Last Summer,4657,1997,3
119142,For Richer or Poorer,1055,1997,3
120185,Spice World,1406,1997,3
120338,Titanic,345,1997,3
119114,Fever Pitch,4333,1997,3
118655,Austin Powers: International Man of Mystery,5,1997,2
119874,"Peacemaker, The",4383,1997,3
119137,Flubber,426,1997,2
123755,Cube,792,1997,3
119215,Good Burger,1159,1997,1
119654,Men in Black,83,1997,1
119896,Picture Perfect,5172,1997,3
118971,"Devil&#39;s Advocate, The",105,1997,3
122648,Hardboiled Egg,6249,1997,2
125659,Open Your Eyes,6691,1997,1
131620,Tower of Terror,6071,1997,3
120102,Seven Years in Tibet,7660,1997,1
118414,"Odyssey, The",6241,1997,2
119173,G.I. Jane,524,1997,3
119361,In the Company of Men,4496,1997,1
118884,Contact,904,1997,3
120493,"Well, The",2666,1997,3
116922,Lost Highway,4154,1997,1
119723,Mrs Dalloway,4527,1997,3
118749,Boogie Nights,2347,1997,3
120461,Volcano,2395,1997,3
119468,Kiss the Girls,3882,1997,2
118688,Batman &amp; Robin,1026,1997,2
119227,Snow White: A Tale of Terror,3928,1997,3
119432,Jungle 2 Jungle,1054,1997,2
120521,"Winter Guest, The",1409,1997,3
119282,Hercules,729,1997,3
119859,Paradise Road,2494,1997,3
119190,George of the Jungle,4360,1997,3
119115,Fierce Creatures,1816,1997,1
169858,Neon Genesis Evangelion: The End of Evangelion,5108,1997,3
119528,Liar Liar,425,1997,1
119472,Knockin&#39; on Heaven&#39;s Door,5143,1997,1
119731,Murder at 1600,70,1997,1
118866,Clockwatchers,1900,1997,3
119535,A Life Less Ordinary,7534,1997,2
123948,Cure,7174,1997,1
119008,Donnie Brasco,7627,1997,1
118604,An American Werewolf in Paris,7675,1997,1
118829,Cats Don&#39;t Dance,1947,1997,3
119217,Good Will Hunting,623,1997,0
119094,Face/Off,5329,1997,1
118842,Chasing Amy,2423,1997,3
120536,"Wrong Guy, The",4635,1997,1
120082,Scream 2,4643,1997,3
118883,Conspiracy Theory,318,1997,2
119698,Mononoke-hime,326,1997,3
120094,Selena,3195,1997,3
118550,Le Acrobate,5058,1997,3
120514,Wilde,343,1997,3
120133,A Simple Wish,3223,1997,3
119567,"Lost World: Jurassic Park, The",5074,1997,3
118845,Chun gwong cha sit (Happy Together),3232,1997,0
120032,Romy and Michelle&#39;s High School Reunion,754,1997,3
119396,Jackie Brown,2176,1997,3
117056,Ayneh,4381,1997,3
118928,Dante's Peak,424,1997,3
119369,"Inheritance, The",1483,1997,3
119152,Free Willy 3: The Rescue,5136,1997,1
119177,Gattaca,77,1997,1
120201,Starship Troopers,107,1997,3
119167,Funny Games,1193,1997,3
119738,My Best Friend&#39;s Wedding,1202,1997,2
120177,Spawn,3373,1997,3
118617,Anastasia,1218,1997,3
143127,Batman &amp; Mr. Freeze: SubZero,6353,1998,2
197626,Lick the Star,6531,1998,3
119643,Meet Joe Black,7646,1998,1
138097,Shakespeare in Love,1926,1998,3
241073,Yeogo goedam,4850,1998,3
120800,Quest for Camelot,1942,1998,3
120888,"Wedding Singer, The",554,1998,2
120631,Ever After,216,1998,3
147612,Happiness,973,1998,3
168972,Love &amp; Pop,2076,1998,3
144120,Bride of Chucky,4638,1998,1
120577,54,1040,1998,1
128442,Rounders,1399,1998,1
138704,Pi,1403,1998,2
120844,Star Trek: Insurrection,1056,1998,3
120694,Halloween H20: 20 Years Later,4709,1998,3
120789,Pleasantville,1109,1998,3
119517,Your Friends and Neighbors,1838,1998,3
120890,Wild Things,4752,1998,3
139362,High Art,789,1998,3
120184,Sphere,446,1998,1
171725,"Secret of NIMH 2: Timmy to the Rescue, The",1511,1998,1
120131,"Lion King 2: Simba&#39;s Pride, The",3687,1998,3
118661,"Avengers, The",4817,1998,3
158409,Future Sport,127,1998,1
120669,Fear and Loathing in Las Vegas,506,1998,1
158011,Trance (The Eternal),5211,1998,3
158446,2 seconds,7384,1998,3
140627,Tomorrow Night,6679,1998,2
146468,Barrio,7168,1998,3
120484,"Waterboy, The",6591,1998,2
134928,Rasen,5226,1998,1
120643,Dancing at Lughnasa,2641,1998,3
119038,"Dinner Game, The",5242,1998,1
120813,Safe Men,3035,1998,0
134619,Disturbing Behavior,4160,1998,1
166792,Scooby-Doo on Zombie Island,3447,1998,3
120148,Sliding Doors,4250,1998,3
120692,Strike!,300,1998,3
165499,"Storm Riders, The",3552,1998,1
146336,Urban Legend,4649,1998,3
178868,Ring (Ringu),4675,1998,3
119942,Primary Colors,2475,1998,3
120738,Lost in Space,5060,1998,3
120777,"Opposite of Sex, The",365,1998,3
120728,"Last Days of Disco, The",4357,1998,3
120768,"Negotiator, The",35,1998,1
123865,Gia,772,1998,3
130827,Run Lola Run,2191,1998,1
120586,American History X,2548,1998,2
119336,Hurlyburly,5494,1998,1
120780,Out of Sight,2247,1998,2
120686,Stepmom,1553,1998,3
118715,"Big Lebowski, The",505,1998,1
122690,Ronin,6339,1998,1
134067,"Rugrats Movie, The",5794,1998,3
142964,Vildspor,6160,1998,1
130018,I Still Know What You Did Last Summer,5844,1998,3
151691,My Name Is Joe,7664,1998,3
172684,Kuch Kuch Hota Hai,5885,1998,3
120879,Velvet Goldmine,516,1998,2
133751,"Faculty, The",532,1998,3
120762,Mulan,157,1998,3
156887,Perfect Blue,1948,1998,3
120382,"Truman Show, The",165,1998,1
120749,Mercury Rising,3791,1998,1
120756,Moby Dick,5286,1998,0
120802,"Red Violin, The",942,1998,3
147004,Little Voice,592,1998,3
120735,"Lock, Stock and Two Smoking Barrels",1668,1998,1
120660,Enemy of the State,4955,1998,1
120877,Vampires (John Carpenter&#39;s),4215,1998,0
150662,Show Me Love,975,1998,3
120321,Smoke Signals,3509,1998,3
120902,"X Files, The",2058,1998,3
162973,Get Real,2440,1998,2
129290,Patch Adams,5744,1998,3
120746,"Mask of Zorro, The",1058,1998,1
120794,"Prince of Egypt, The",1079,1998,3
118789,Buffalo &#39;66,2139,1998,1
165078,Wand&acirc;furu raifu,368,1998,3
128445,Rushmore,404,1998,3
120611,Blade,42,1998,1
120591,Armageddon,775,1998,1
122718,Small Soldiers,2896,1998,1
128853,You&#39;ve Got Mail,783,1998,3
120623,A Bug&#39;s Life,2198,1998,3
120603,Beloved,4400,1998,3
129023,Dark Harbor,2912,1998,1
120744,"Man in the Iron Mask, The",1154,1998,1
118843,"Black Cat, White Cat",4787,1998,3
118636,Apt Pupil,460,1998,1
120685,Godzilla,2238,1998,3
140888,Central Station,4437,1998,3
129387,There&#39;s Something About Mary,5183,1998,3
120791,Practical Magic,1219,1998,3
156729,Last Night,6718,1998,1
120832,Snake Eyes,6814,1998,1
120274,Tango,6832,1998,1
126604,Pecker,6184,1998,3
119223,Great Expectations,7635,1998,1
120533,Celebrity,7298,1998,3
124901,Thursday,7687,1998,1
133189,SLC Punk!,3393,1998,1
119204,Glasblasarns barn,4534,1998,3
120831,Slums of Beverly Hills,2681,1998,3
119313,Hope Floats,4547,1998,3
136244,Hideous Kinky,937,1998,3
120449,"Dreamlife of Angels, The",1294,1998,3
120863,"Thin Red Line, The",272,1998,1
120108,"Proposition, The",4611,1998,2
154506,Following,5715,1998,0
120632,City of Angels,5369,1998,3
131857,BASEketball,3919,1998,1
120812,Rush Hour,1392,1998,3
120828,Six Days Seven Nights,1069,1998,1
127536,Elizabeth,2138,1998,3
120815,Saving Private Ryan,1090,1998,0
120783,"Parent Trap, The",1094,1998,3
154420,Festen (The Celebration),2868,1998,3
154421,"Idiots, The",2526,1998,3
118929,Dark City,1855,1998,1
119891,Phantoms,805,1998,3
120841,Species II,4423,1998,3
120647,Deep Impact,95,1998,3
172348,Introducing Dorothy Dandridge,6629,1999,3
120910,Fantasia 2000,7380,1999,1
240119,Tomie,6099,1999,3
120857,Tea with Mussolini,6162,1999,3
289424,Ring,6930,1999,3
311926,Screwed in Tallinn,7674,1999,3
243558,Shojo kakumei Utena: Adolescence mokushiroku,4116,1999,3
190641,Pocket Monsters: Mewtwo Strikes Back!,1588,1999,1
127296,Splendor,3765,1999,3
158983,South Park: Bigger Longer &amp; Uncut,2309,1999,3
207972,Annie,5304,1999,3
133046,Teaching Mrs. Tingle,4971,1999,3
160862,She&#39;s All That,5382,1999,3
126916,For Love of the Game,3922,1999,2
139151,Inferno,2828,1999,2
149691,Anywhere But Here,2133,1999,3
144715,Holy Smoke,2850,1999,3
145660,Austin Powers: The Spy Who Shagged Me,6,1999,1
147800,10 Things I Hate About You,374,1999,3
151804,Office Space,31,1999,1
133093,"Matrix, The",36,1999,3
151738,Never Been Kissed,3269,1999,3
140379,A Midsummer Night&#39;s Dream,1135,1999,2
129332,Ravenous,4804,1999,1
177721,Double Platinum,3728,1999,3
120855,Tarzan,1209,1999,2
139134,Cruel Intentions,2617,1999,3
188674,Human Traffic,6360,1999,3
178737,Mansfield Park,5775,1999,3
120613,A Walk on the Moon,5799,1999,3
135659,Storm of the Century,5803,1999,3
235198,Audition,6522,1999,1
182576,Family guy,7265,1999,3
204082,Aristocrats,6933,1999,3
158692,Juha,6238,1999,0
134273,8MM,146,1999,1
120907,eXistenZ,5246,1999,1
181316,Blue Streak,170,1999,1
120657,"13th Warrior, The",3030,1999,3
120601,Being John Malkovich,917,1999,3
171363,"Haunting, The",4926,1999,3
165798,Ghost Dog: The Way of the Samurai,223,1999,1
165643,Black and White,2731,1999,3
209189,Not One Less (Yi ge dou bu neng shao),2030,1999,3
125439,Notting Hill,3495,1999,3
132347,Mystery Men,4230,1999,1
120915,Star Wars: Episode I - The Phantom Menace,672,1999,3
218553,Ring 2 (Ringu 2),4679,1999,3
144814,Carrie 2: The Rage,3640,1999,3
120891,Wild Wild West,1134,1999,2
120616,"Mummy, The",2897,1999,1
169547,American Beauty,71,1999,3
205214,"Magical Legend of the Leprechauns, The",4413,1999,3
120363,Toy Story 2,88,1999,1
210358,Things You Can Tell Just by Looking at Her,2934,1999,3
167752,"4th Floor, The",4799,1999,3
120655,Dogma,827,1999,3
123209,"Other Sister, The",840,1999,3
131646,Wing Commander,4824,1999,2
120458,Virus,2970,1999,3
163178,Redball,4107,1999,3
222368,Los sin nombre,7407,1999,3
143145,"World is Not Enough, The",7130,1999,2
158371,Sweet and Lowdown,6888,1999,1
182789,Bicentennial Man,7620,1999,3
133385,Asterix and Obelix vs. Caesar,6936,1999,1
162710,Trick,5873,1999,3
124315,"Cider House Rules, The",3751,1999,2
129167,"Iron Giant, The",884,1999,0
163651,American Pie,2311,1999,2
168987,Better Than Chocolate,1623,1999,3
137523,Fight Club,210,1999,1
179116,But I&#39;m a Cheerleader,244,1999,3
122933,Analyze This,3102,1999,1
134119,"Talented Mr. Ripley, The",4221,1999,3
172493,"Girl, Interrupted",268,1999,3
124298,Blast from the Past,5342,1999,3
159097,"Virgin Suicides, The",5716,1999,3
213121,New Waterford Girl,2793,1999,3
155776,Jawbreaker,356,1999,3
166485,Anna and the King,1091,1999,3
167404,"Sixth Sense, The",742,1999,3
162556,Why Not Me?,1475,1999,3
166896,"Straight Story, The",5472,1999,3
157503,Drop Dead Gorgeous,1844,1999,3
144640,Three to Tango,82,1999,1
177507,Gigantics,5163,1999,1
144117,"Boondock Saints, The",826,1999,0
120663,Eyes Wide Shut,839,1999,3
120689,"Green Mile, The",3714,1999,1
142688,"Ninth Gate, The",6650,1999,1
137338,200 Cigarettes,6798,1999,3
130444,Aimee &amp; Jaguar,6806,1999,3
284565,Tomie: Anaza Feisu,6104,1999,2
131325,Bowfinger,6116,1999,3
174856,"Hurricane, The",6540,1999,2
169299,Terror Firmer,6561,1999,3
139462,Message in a Bottle,7647,1999,1
209933,Beau travail,5880,1999,3
158811,Muppets From Space,4865,1999,3
189584,"Big Kahuna, The",2318,1999,0
175880,Magnolia,2346,1999,1
120866,Titus,2354,1999,3
125664,Man on the Moon,5305,1999,1
235154,6ixtynin9,2725,1999,3
171804,Boys Don&#39;t Cry,282,1999,3
151568,Topsy-Turvy,4267,1999,3
177789,Galaxy Quest,1053,1999,1
120784,Payback,3570,1999,1
164912,Stuart Little,1086,1999,1
185125,Todo sobre mi madre (All About My Mother),367,1999,3
266075,Memento Mori,2197,1999,3
177242,Sonnenallee,790,1999,1
155711,Flawless,817,1999,1
120620,Brokedown Palace,5528,1999,3
199683,Kikujiro,1547,1999,0
144168,Dick,5195,1999,3
131369,EdTV,5545,1999,1
162661,Sleepy Hollow,124,1999,3
139239,Go!,858,1999,3
215364,Wives and Daughters,1564,1999,3
185937,"Blair Witch Project, The",2982,1999,3
126886,Election,867,1999,3
223897,Pay it Foward,7081,2000,3
156757,Mad About Mambo,6039,2000,1
330500,Ju-on,6442,2000,3
218616,Some Voices,6809,2000,2
245712,Amores Perros,5792,2000,1
186894,Bounce,5866,2000,2
198021,Where the Heart Is,882,2000,3
235712,Ring 0: Birthday (Ringu 0: B&acirc;sudei),4863,2000,3
210070,Ginger Snaps,538,2000,3
120755,Mission: Impossible II,5605,2000,0
173716,Cecil B. Demented,4148,2000,3
266308,Battle Royale,1277,2000,3
255589,"Isle, The",3064,2000,1
182508,Urbania,2393,2000,1
206917,"Man Who Cried, The",2414,2000,3
212346,Miss Congeniality,655,2000,3
240684,"Little Mermaid 2: Return to the Sea, The",4275,2000,3
260332,Roozi ke zan shodam,5386,2000,3
138749,"Road to El Dorado, The",1064,2000,0
263215,Picture Claire,5073,2000,3
221889,Beautiful Creatures,2137,2000,3
200550,Coyote Ugly,1093,2000,3
204946,Bring It On,765,2000,3
144084,American Psycho,64,2000,1
187393,"Patriot, The",2923,2000,3
210616,Center Stage,1192,2000,3
175526,Cherry Falls,4821,2000,3
175142,Scary Movie,5544,2000,3
190138,"Whole Nine Yards, The",131,2000,3
211181,102 Dalmatians,6002,2000,3
193019,Blue&#39;s Big Musical Movie,6380,2000,3
130623,Dinosaur,7188,2000,3
279474,Tomie: Replay,6114,2000,3
271219,Tadpole,6131,2000,2
209095,Leprechaun in the Hood,6136,2000,1
163983,Bless the Child,7621,2000,2
134983,Supernova,6547,2000,3
251382,Santa who?,6604,2000,1
210075,Girlfight,1575,2000,3
233298,Batman Beyond: Return of the Joker,3387,2000,3
181875,Almost Famous,877,2000,3
199725,Love &amp; Basketball,2646,2000,3
286137,Something Between Us,4172,2000,3
229440,Hellraiser: Inferno,5274,2000,1
190590,"O Brother, Where Art Thou?",3455,2000,0
195714,Final Destination,4557,2000,1
213847,Mal&egrave;na,5299,2000,3
185431,Little Nicky,3471,2000,1
212604,Tully,605,2000,0
203166,Together,2723,2000,3
197096,What&#39;s Cooking?,249,2000,3
181984,Boiler Room,625,2000,1
208092,Snatch.,1414,2000,0
161081,What Lies Beneath,1071,2000,3
236027,Blinkende lygter (&#39;Flickering Lights&#39;),4734,2000,1
255067,La comunidad,3285,2000,3
217355,Dancing at the Blue Iguana,430,2000,3
160127,Charlie&#39;s Angels,1155,2000,3
187078,Gone in Sixty Seconds,2917,2000,1
172495,Gladiator,1163,2000,0
249462,Billy Elliot,2939,2000,3
120903,X-Men,101,2000,1
210299,Songcatcher,1897,2000,3
203540,Greenfingers,1901,2000,3
184894,Shanghai Noon,122,2000,1
242423,"Dude, Where&#39;s My Car",130,2000,2
256127,Kao (Face),1921,2000,3
231844,Juste une question d&#39;amour,7134,2000,2
330501,Ju-on 2,6444,2000,2
186566,Space Cowboys,6858,2000,2
162983,Hanging Up,6512,2000,3
174480,Autumn in New York,7616,2000,1
330994,Titanic - La leggenda continua,6904,2000,3
204761,La fidelite,6598,2000,3
160611,Ordinary Decent Criminal,153,2000,1
205177,Kevin &amp; Perry Go Large,2295,2000,3
156807,Mr. Accident,2299,2000,3
249380,Baise-Moi,4506,2000,3
210945,Remember the Titans,1598,2000,3
162222,Cast Away,3795,2000,2
205873,"Dish, The",4560,2000,3
206036,If These Walls Could Talk 2,1664,2000,3
243862,Italian for Beginners,4964,2000,3
247380,"Gleaners and I, The",4600,2000,3
180093,Requiem for a Dream,2050,2000,3
146882,High Fidelity,1006,2000,2
134084,Scream 3,4644,2000,3
219699,"Gift, The",3920,2000,3
146309,Thirteen days,3551,2000,1
134847,Pitch Black,319,2000,3
195234,Saving Grace,3183,2000,3
163978,"Beach, The",3950,2000,1
212826,Bread and Roses,348,2000,3
204640,Sordid Lives,3963,2000,3
207201,What Women Want,1083,2000,1
202677,"Way of the Gun, The",4703,2000,2
118694,Fa yeung nin wa (In the Mood for Love),3233,2000,3
142032,Dune,4716,2000,3
252227,Alvin and the Chipmunks Meet the Wolfman,5094,2000,3
213203,Rugrats in Paris:,4720,2000,3
209144,Memento,52,2000,1
264734,Joseph: King of Dreams,2563,2000,3
195685,Erin Brockovich,452,2000,3
164052,Hollow Man,78,2000,3
255094,"Circle, The",2234,2000,3
122459,Return to Me,1190,2000,3
209958,"Cell, The",4445,2000,2
215545,Bamboozlee,4082,2000,1
190865,Vertical Limit,112,2000,1
260991,J.S.A.: Joint Security Area,1556,2000,2
190332,"Wo hu cang long (Crouching Tiger, Hidden Dragon)",855,2000,3
260191,Gundam Wing: The Movie - Endless Waltz,4835,2000,3
282936,Sakuya: yokaiden,6618,2000,3
230183,Eeny Meeny,6455,2000,3
181536,Finding Forrester,7542,2000,2
229340,Dinner Rush,6874,2000,3
282753,Spacked out,5851,2000,1
250440,Is It Fall Yet,875,2000,3
200809,Life-Size,4122,2000,3
120917,"Emperor&#39;s New Groove, The",152,2000,3
257001,Pokemon: The Movie 2000,1589,2000,3
208185,An Extremely Goofy Movie,1593,2000,1
