id,imdbId,title,release_date,original_language,vote_average,vote_count,budget,revenue,runtime,genres_id,countries_id,companies_id,year,test,binary,directors_id,writers_id
10206,tt0103893,Buffy the Vampire Slayer,24/00/1992,en,5.2,169,7000000,16624456,86,28 35 27,US,306 2516 23236,1992,pass,PASS,64170,12891
10414,tt0104868,The Mighty Ducks,01/00/1992,en,6.4,188,10000000,50752337,101,35 10751,US,5888,1992,notalk,FAIL,18356,32593
9876,tt0105477,Stop! Or My Mom Will Shoot,21/00/1992,en,4.5,192,0,70611210,87,28 35,US,33,1992,men,FAIL,1724,59954 57341 21075
9374,tt0104070,Death Becomes Her,30/00/1992,en,6.3,579,55000000,149022650,104,14 35,US,33,1992,pass,PASS,24,1495632
9300,tt0107756,Orlando,01/00/1992,en,6.6,46,4000000,0,93,10749 18 14,FR IT NL RU GB,11912 27593 36765,1992,men,FAIL,,
11569,tt0104409,Hellraiser III: Hell on Earth,11/00/1992,en,5.3,139,5000000,12534961,93,27 53 10752,US CA,15342 15343,1992,pass,PASS,48965,55949
13006,tt0105459,Split Second,01/00/1992,en,5.7,61,0,0,90,53 28 27 878 80,GB,7676 15231 75037 75038,1992,nowomen,FAIL,70415,8162
22582,tt0105616,Tom and Jerry: The Movie,01/00/1992,en,5.5,75,0,0,84,16 10751,US,14 19 285 8923 90403,1992,pass,PASS,78615,
40213,tt0105859,New Dragon Gate Inn,01/00/1992,cn,7.6,20,0,0,103,28,HK,3618,1992,pass,PASS,130367,26760 65980
10407,tt0104452,Housesitter,12/00/1992,en,5.6,101,0,0,102,35 10749,US,33 11262,1992,notalk,FAIL,7908,65003
10163,tt0104692,The Lawnmower Man,05/00/1992,en,5.3,182,10000000,32101000,108,27 53 878,GB JP US,12 5570,1992,notalk,FAIL,57090,57090 64049
11621,tt0104652,Porco Rosso,18/00/1992,ja,7.5,474,0,0,94,35 16 12,JP,10342,1992,notalk,FAIL,608,608
9475,tt0105323,Scent of a Woman,23/00/1992,en,7.3,689,31000000,134095253,157,18,US,33 136,1992,notalk,FAIL,769,4181
11287,tt0104694,A League of Their Own,01/00/1992,en,6.7,330,40000000,107458785,128,35 18 10751,US,5 1350,1992,pass,PASS,14911,27518 27519
11066,tt0103859,Boomerang,30/00/1992,en,5.4,119,40000000,70100000,117,35 10749,US,4,1992,pass,PASS,68215,57328
2005,tt0105417,Sister Act,28/00/1992,en,6.4,576,31000000,231605150,100,10402 35,US,9195,1992,pass,PASS,716,20621
10699,tt0104412,Hero,02/00/1992,en,6.3,87,42000000,0,117,18 35 53 9648,US,5,1992,notalk,FAIL,3224,7627 7191
1923,tt0105665,Twin Peaks: Fire Walk with Me,03/00/1992,en,7.2,358,10000000,4160851,134,18 9648,US,12 105,1992,pass,PASS,5602,
35936,tt0105316,Sarafina!,18/00/1992,en,5.6,7,0,0,117,18 10751 10769 10402,ZA GB US FR,14 614 915 1066 3324,1992,pass,PASS,16730,
14002,tt0103767,Baraka,15/00/1992,en,8.0,142,4000000,0,96,99,US,10986,1992,nowomen,FAIL,68994,83901 108787 68994 937749
41776,tt0105577,This Is My Life,21/00/1992,en,6.4,4,0,0,105,18,US,,1992,pass,PASS,9248,9248 57678
11597,tt0105629,Toys,18/00/1992,en,5.0,158,0,23278931,118,14 35 878,US,306 11407,1992,pass,PASS,8246,8246 70172
1883,tt0104797,Malcolm X,18/00/1992,en,7.2,340,34000000,48169908,202,18 36,US,182 4319 6194,1992,pass,PASS,5281,19743 5281
772,tt0104431,Home Alone 2: Lost in New York,19/00/1992,en,6.3,2127,18000000,358991681,120,35 10751 12 80,US,306 477,1992,notalk,FAIL,10965,11505
10435,tt0103939,Chaplin,18/00/1992,en,7.4,219,0,0,143,18,FR IT GB US,183 559 5350 14723 23246,1992,notalk,FAIL,4786,63120 31439 348
10608,tt0103850,Bob Roberts,04/00/1992,en,6.5,40,0,0,102,35 18,GB US,,1992,notalk,FAIL,504,504
16562,tt0104040,The Cutting Edge,27/00/1992,en,6.6,54,0,25105517,101,35 18 10749,US,8411 10201,1992,pass,PASS,12988,19242
11790,tt0105130,Peter's Friends,18/00/1992,en,6.7,39,0,0,101,35 18,GB,181 3102 3324,1992,pass,PASS,11181,70508 70509
763,tt0103873,Braindead,13/00/1992,en,7.4,352,3000000,242623,104,27 35,NZ,11 294 466,1992,pass,PASS,108,11325 126 108
28384,tt0104466,Husbands and Wives,18/00/1992,en,6.6,84,0,0,108,10749 35 18,US,559,1992,pass,PASS,1243,1243
37264,tt0105481,Straight Talk,03/00/1992,en,5.8,19,0,0,91,35,US,915 5842,1992,pass,PASS,121829,34692 133489
8293,tt0104454,Howards End,13/00/1992,en,6.9,88,0,25966555,140,18 10749,GB,2370 10932,1992,pass,PASS,,
364,tt0103776,Batman Returns,19/00/1992,en,6.6,1482,80000000,280000000,126,28 14,GB US,1382 6194,1992,nowomen,FAIL,510,5128 17880
13225,tt0104254,FernGully: The Last Rainforest,10/00/1992,en,6.1,143,0,32710894,76,14 16 878 10751,AU US,306 47154 81129 81130,1992,pass,PASS,74300,71793
881,tt0104257,A Few Good Men,11/00/1992,en,7.1,799,40000000,243240178,138,18,US,903,1992,notalk,FAIL,3026,13520
27073,tt0105851,Full Contact,23/00/1992,cn,6.7,19,0,0,96,12 28 53 80 10769,HK,,1992,notalk,FAIL,26767,301314
56115,tt0103812,The Bikini Carwash Company,01/00/1992,en,4.5,2,0,0,81,35,US,18382,1992,pass,PASS,62826,62826 54564
10377,tt0104952,My Cousin Vinny,13/00/1992,en,7.3,355,11000000,64088552,120,35 18,US,306 89303 89304,1992,notalk,FAIL,21217,14089
18183,tt0103994,Like Water for Chocolate,16/00/1992,es,6.6,60,2000000,21665468,105,18 10749,MX,84803 84804,1992,pass,PASS,22767,85518
319,tt0108399,True Romance,09/00/1993,en,7.5,697,12500000,12281551,120,28 53 80 10749,US,342 3322 6194 10210,1993,notalk,FAIL,893,138 8297
37233,tt0106918,The Firm,30/00/1993,en,6.6,453,42000000,270248367,154,18 9648 53,US,4 932 1302,1993,pass,PASS,2226,11055 11057 11056
4478,tt0107211,Indecent Proposal,07/00/1993,en,5.7,258,38000000,266614059,117,18,US,4,1993,nowomen,FAIL,7270,21371
26333,tt0108451,Untamed Heart,12/00/1993,en,6.5,42,0,18899204,102,35 18 10749,US,8411,1993,pass,PASS,57138,1377536
1245,tt0107943,The Remains of the Day,05/00/1993,en,7.5,183,11500000,23237911,134,18 10749,GB US,5 2370,1993,notalk,FAIL,54441,54443
2149,tt0106453,Body of Evidence,15/00/1993,en,4.4,52,30000000,13273595,101,18 53 10749,DE US,8411,1993,pass,PASS,15868,22007
21057,tt0108432,Ocean Waves,01/00/1993,ja,6.4,38,0,0,76,10749 16 18,JP,1779 10342 20192,1993,pass,PASS,93512,1133283
156054,tt0104246,The Sword of Many Lovers,20/00/1993,fr,5.5,1,0,0,106,,HK,969,1993,men,FAIL,240924,
20435,tt0106689,Death Train,14/00/1993,en,4.4,15,0,0,100,10770 28 53,GB US,12474 19980 36542,1993,pass,PASS,44683,44683
695,tt0108122,Short Cuts,05/00/1993,en,6.9,120,0,6110979,187,35 18,US,8 272 408,1993,pass,PASS,9789,9789 10414
12187,tt0107091,Heart and Souls,13/00/1993,en,6.5,71,0,16589540,104,14 18 35 878 10749,US,33 3853 11462,1993,men,FAIL,33485,26475
33506,tt0107212,Indian Summer,23/00/1993,en,7.0,15,0,0,97,35 18,CA US,9195,1993,pass,PASS,24173,24173
10419,tt0108265,Swing Kids,05/00/1993,en,6.7,59,0,5632086,112,10402 18,US,915 8830,1993,notalk,FAIL,52038,65060
34444,tt0106834,Even Cowgirls Get the Blues,13/00/1994,en,4.1,27,8000000,0,96,37 18 35 10749,US,8,1994,pass,PASS,5216,5216
33539,tt0107745,Once Upon a Forest,18/00/1993,en,6.3,22,13000000,6582052,71,16 10751 12,GB US,306 1353,1993,pass,PASS,90864,
12661,tt0108442,Undercover Blues,10/00/1993,en,6.1,43,0,12416686,90,35 80,US,8411,1993,notalk,FAIL,18378,74037
9607,tt0108255,Super Mario Bros.,28/00/1993,en,4.0,211,48000000,20915465,104,12 35 10751 14,GB US,915 1504 1755 5888 12288,1993,pass,PASS,58164 58165,58166 58167 9612
37100,tt0106417,Sailor Moon R: The Movie,05/00/1993,ja,7.1,15,0,0,61,16 35 18 10749,JP,5542 5871,1993,pass,PASS,148097,76410
11041,tt0106400,The Beverly Hillbillies,15/00/1993,en,4.9,77,0,0,93,35,US,306,1993,pass,PASS,58448,2100 2103 67908 44894
9571,tt0106677,Dazed and Confused,24/00/1993,en,7.4,541,6900000,7993039,102,35 18,US,37 6556 10932,1993,pass,PASS,,
9800,tt0107818,Philadelphia,22/00/1993,en,7.5,879,26000000,206678440,125,18 9648,US,559 1274,1993,men,FAIL,16294,
58787,tt0106303,Arctic Blue,01/00/1993,en,3.6,5,0,0,95,28 53,CA US,37586,1993,notalk,FAIL,71732,21634
867,tt0108162,Sliver,21/00/1993,en,5.0,128,40000000,116300000,108,18 53,US,4,1993,pass,PASS,13015,10492
5550,tt0107978,RoboCop 3,17/00/1993,en,4.2,278,22000000,10696210,104,28 12 80 878 53,US,41,1993,pass,PASS,44056,2293 44056
10655,tt0107007,Gettysburg,08/00/1993,en,6.6,82,0,25000000,254,10752 18 36,US,8609 26560,1993,nowomen,FAIL,66088,66088
108,tt0108394,Three Colors: Blue,10/00/1993,fr,7.7,285,0,0,98,18 10402 9648,FR PL,591 1610,1993,pass,PASS,1126,1126
6279,tt0108147,Sister Act 2: Back in the Habit,09/00/1993,en,5.9,314,38000000,57319029,107,10402 35,US,9195,1993,pass,PASS,1103,27444 27445 170263
14587,tt0106408,Bhaji on the Beach,21/00/1994,en,5.1,9,0,0,100,35 18,GB,5778,1994,pass,PASS,6220,6220 6975
13063,tt0115819,Cannibal! The Musical,01/00/1993,en,6.7,40,125000,0,97,35 36 27,US,2517 3052 20325,1993,nowomen,FAIL,34517,34517
1550,tt0311648,Pieces of April,19/00/2003,en,6.6,58,300000,0,81,35 18,US,728 26468,2003,pass,PASS,3290,3290
11969,tt0108358,Tombstone,25/00/1993,en,7.4,584,25000000,56505065,130,28 12 18 36 37,US,915 1504,1993,pass,PASS,16566,7781
8005,tt0107977,Robin Hood: Men in Tights,28/00/1993,en,6.3,492,20000000,35739755,104,35,FR US,9 5612,1993,pass,PASS,14639,53838 14639 43608
11122,tt0107214,India,07/00/1993,de,8.4,17,0,0,90,35 18,AT,608,1993,nowomen,FAIL,68892,39905 68889
11236,tt0108071,The Secret Garden,13/00/1993,en,7.1,203,0,0,102,18 10751 14,US,70 6194,1993,pass,PASS,1128,1901
6878,tt0107131,Homeward Bound: The Incredible Journey,03/00/1993,en,6.7,196,0,0,84,12 35 18 10751,US,2 8830,1993,notalk,FAIL,6592,1901 38792
69703,tt0108388,The Trial,18/00/1993,en,3.3,2,0,0,118,53 18,GB,3324 7632,1993,notalk,FAIL,78514,26157
424,tt0108052,Schindler's List,29/00/1993,en,8.300000000000001,3882,22000000,321365567,195,18 36 10752,US,33 56,1993,pass,PASS,488,2260
329,tt0107290,Jurassic Park,11/00/1993,en,7.6,4409,63000000,920100000,127,12 878,US,33 56,1993,pass,PASS,488,4782 508
17912,tt0107065,Gypsy,12/00/1993,en,4.3,5,0,0,153,10770 35 18 10402,US,20358,1993,pass,PASS,716,
137,tt0107048,Groundhog Day,11/00/1993,en,7.4,2117,14600000,70906973,101,10749 14 18 35,US,5,1993,men,FAIL,1524,1526 1524
47889,tt0108000,Ruby in Paradise,08/00/1993,en,5.6,10,800000,1001437,114,18 10749,US,75712 75713,1993,pass,PASS,138322,138322
41660,tt0107492,The Making of '...And God Spoke',23/00/1994,en,5.8,4,0,0,82,,US,10844,1994,notalk,FAIL,139898,163499 548332
25389,tt0107529,Matinee,29/00/1993,en,6.3,44,0,9532895,99,35 18,US,33 4386 4387,1993,notalk,FAIL,4600,16174
1587,tt0108550,What's Eating Gilbert Grape,17/00/1993,en,7.5,838,11000000,30000000,118,10749 18,US,4,1993,pass,PASS,5306,3290
9255,tt0107144,Hot Shots! Part Deux,21/00/1993,en,6.1,407,25000000,133752825,86,28 35 10752,US,306 11751,1993,pass,PASS,12936,12991 12936
31578,tt0106449,Body Bags,07/00/1993,en,5.8,44,0,0,94,10770 27,US,4343,1993,notalk,FAIL,11770 10051 62026,109984 109985
10997,tt0106332,Farewell My Concubine,16/00/1993,zh,7.8,86,0,0,171,18,CN HK,708 2269 36863,1993,nowomen,FAIL,20640,27074 67766
7007,tt0107969,Rising Sun,30/00/1993,en,5.8,169,0,107198790,125,28 18 53,US,306 8780,1993,notalk,FAIL,648,648 4782 51804
26672,tt0112389,The Thief and the Cobbler,23/00/1993,en,6.7,25,28000000,669276,72,12 14 16 878 10751,GB,14 1755 6045,1993,nowomen,FAIL,116100,116100 224743
864,tt0106611,Cool Runnings,30/00/1993,en,6.7,447,14000000,154864401,98,35,US,5888,1993,notalk,FAIL,12962,
858,tt0108160,Sleepless in Seattle,24/00/1993,en,6.5,564,21000000,227799884,105,35 18 10749,US,559,1993,men,FAIL,9248,9248 12920 12921
9702,tt0106469,Bound by Honor,05/00/1993,en,7.6,102,35000000,0,180,28 80 18 53,US,915,1993,nowomen,FAIL,18596,58653 57650 67834
9612,tt0106598,Coneheads,23/00/1993,en,4.8,206,0,0,88,35 878 10751,US,4,1993,pass,PASS,18308,58182 707 56156 56157
10423,tt0106770,Dragon: The Bruce Lee Story,07/00/1993,en,6.8,134,14000000,63513743,120,18,US,33 3410,1993,pass,PASS,18878,7188 65104 18878
1689,tt0107426,Little Buddha,01/00/1993,en,5.9,68,35000000,4858139,140,18 36,FR IT LI GB,14,1993,notalk,FAIL,4956,
11566,tt0106673,Dave,07/00/1993,en,6.3,177,0,63000000,110,35,US,5739 6194 8816,1993,pass,PASS,8858,23964
9479,tt0107688,The Nightmare Before Christmas,09/00/1993,en,7.6,1790,18000000,75634409,76,14 16 10751,US,1514 8601 8835 9195,1993,notalk,FAIL,57646,510 1901
26141,tt0106873,Fatal Instinct,29/00/1993,en,5.5,32,0,0,91,35,US,8411,1993,pass,PASS,1895,52012
5503,tt0106977,The Fugitive,06/00/1993,en,7.2,1126,44000000,368875760,130,12 28 53 80 9648,US,6194,1993,men,FAIL,12989,7671 28239
10440,tt0107507,Manhattan Murder Mystery,18/00/1993,en,7.2,147,13500000,11285588,104,35 9648,US,559,1993,pass,PASS,,
713,tt0107822,The Piano,19/00/1993,en,7.1,247,7000000,116700000,121,18 10749,AU FR NZ,418 5186 7832 14089,1993,pass,PASS,10757,10757
4722,tt0106452,Body Snatchers,09/00/1993,en,5.9,92,13000000,428868,87,27 878 53,US,6194 10098 10099,1993,pass,PASS,39104,39105 19266 27991 58046 59113
9261,tt0107156,The Wedding Banquet,04/00/1993,zh,6.8,36,1000000,6933459,109,35 18 10749,TW US,5528 10565,1993,pass,PASS,1614,1614 57051 1617
9739,tt0106697,Demolition Man,08/00/1993,en,6.3,927,57000000,159055768,115,80 28 878,US,1885 6194,1993,nowomen,FAIL,58838,5128 58840 58839
9350,tt0106582,Cliffhanger,28/00/1993,en,6.1,540,70000000,255000211,112,28 12 53,FR IT US,559 5358 14723 23246 45728 45729,1993,notalk,FAIL,16938,10703 16483
8223,tt0107315,Kika,28/00/1993,es,6.7,48,0,0,117,35 18,FR ES,7832 11736,1993,pass,PASS,309,309
7984,tt0107207,In the Name of the Father,12/00/1993,en,7.6,317,13000000,65796862,133,18,GB IE,33 2307,1993,men,FAIL,53334,2589 53334
15765,tt0108551,What's Love Got to Do with It,09/00/1993,en,6.9,64,0,0,118,18 10402,US,9195,1993,pass,PASS,18069,66598
39324,tt0142247,Dragon Ball Z: The History of Trunks,24/00/1993,ja,6.9,61,0,0,48,28 16 12,JP,5542,1993,notalk,FAIL,,
9559,tt0107808,A Perfect World,24/00/1993,en,7.1,329,30000000,135130999,138,80 18 53,US,171 6194,1993,notalk,FAIL,190,54040
4104,tt0106387,Benny & Joon,16/00/1993,en,6.9,204,0,23202734,98,35 18 10749,US,1560 8411,1993,notalk,FAIL,34682,174330 983116
9944,tt0107798,The Pelican Brief,16/00/1993,en,6.2,337,45000000,195268056,141,18 9648 53 80,US,6194,1993,pass,PASS,6349,6349
9386,tt0107206,In the Line of Fire,08/00/1993,en,6.8,350,40000000,176997168,128,28 18 53 80 9648,US,97 441,1993,notalk,FAIL,5231,
43636,tt0105619,The Heroic Trio,12/00/1993,cn,6.4,14,0,0,88,28 14 878,HK,12669,1993,pass,PASS,25236,109300
14919,tt0106364,Batman: Mask of the Phantasm,25/00/1993,en,7.4,173,6000000,5617391,76,28 12 16 10751,US,429 6194,1993,nowomen,FAIL,34934 35270,34938 34936 1211813 1213960
10498,tt0107843,Point of No Return,19/00/1993,en,6.0,118,0,0,108,80 18 53,US,6194 8769,1993,pass,PASS,12840,53810 26649
11528,tt0108037,The Sandlot,07/00/1993,en,7.2,251,0,32416586,101,35 10751,US,306 1595,1993,nowomen,FAIL,69741,69743 69741
74694,tt0107099,Heidi,18/00/1993,en,6.0,11,0,0,193,18 10751,AT,,1993,pass,PASS,109635,
204569,tt0108310,Telling Secrets,30/00/1993,en,3.3,2,0,0,173,9648 10770,,,1993,pass,PASS,29765,1258635
10439,tt0107120,Hocus Pocus,16/00/1993,en,6.4,428,28000000,39514713,96,35 10751 14,US,2,1993,pass,PASS,65310,61824 59648
14135,tt0106341,Bad Boy Bubby,01/00/1993,en,7.2,62,750000,0,114,80 18,AU IT,1380 2441 2806 11263,1993,notalk,FAIL,112674,112674
19931,tt0107282,The Joy Luck Club,08/00/1993,en,7.2,30,11000000,32861136,139,18,US CN,915,1993,pass,PASS,39819,95973 95973 5144
10436,tt0106226,The Age of Innocence,17/00/1993,en,7.0,152,34000000,32255440,139,18 10749,US,5,1993,pass,PASS,1032,14393 1032
21450,tt0107653,Naked,14/00/1993,en,7.4,90,0,0,131,35 18,GB,10100 10932,1993,pass,PASS,65452,65452
7500,tt0108188,Sonatine,10/00/1993,ja,7.1,77,0,0,94,28 80 53,JP,528 5070 21296 47397,1993,nowomen,FAIL,3317,
2758,tt0106220,Addams Family Values,19/00/1993,en,6.4,451,0,48919043,94,35 10751 14,US,4 41 258,1993,pass,PASS,5174,32588
788,tt0107614,Mrs. Doubtfire,24/00/1993,en,7.0,1387,25000000,441286195,125,35 18 10751,US,306 10230,1993,pass,PASS,,
18215,tt0106471,Boxing Helena,18/00/1993,en,4.5,54,0,1796389,107,18 10749,US,70969,1993,notalk,FAIL,14800,14800
10852,tt0108624,The Evil Cult,18/00/1993,cn,6.7,12,0,0,99,14 28 36 878,HK,2521,1993,pass,PASS,548474,548474
14291,tt0108065,Searching for Bobby Fischer,13/00/1993,en,7.2,84,0,7266383,110,18,US,932,1993,nowomen,FAIL,2260,2260
64347,tt0110958,See How They Fall,31/00/1994,fr,6.5,2,0,0,90,18 53 10769,FR,,1994,notalk,FAIL,17496,17496 1074298
10467,tt0111001,The Road to Wellville,28/00/1994,en,5.6,39,0,0,118,35 10749,US,5 10157,1994,pass,PASS,9168,9168
18591,tt0111549,Uncovered,04/00/1995,en,5.5,12,0,0,112,53,ES GB FR,7832,1995,pass,PASS,15206,37631 58154 15206
8467,tt0109686,Dumb and Dumber,16/00/1994,en,6.5,1688,16000000,247275374,107,35,US,12 11061,1994,men,FAIL,7396 7395,7396 7395 55162
41589,tt0111470,Trading Mom,13/00/1994,en,5.0,10,0,0,82,35 10751,US,888 11054 36963,1994,pass,PASS,1065210,1065210
8831,tt0111438,Timecop,15/00/1994,en,5.5,255,27000000,101646581,99,53 878 28 80,JP US,33 467 552 1644 2982 4248,1994,notalk,FAIL,37710,20249
25284,tt0110308,The Last Seduction,26/00/1994,en,6.7,73,2500000,0,110,53 9648 10749,GB US,236 15980,1994,notalk,FAIL,21053,20687
44925,tt0111205,Sister My Sister,14/00/1994,en,6.1,18,0,0,104,18 53,GB,181 20777,1994,pass,PASS,1112916,1150087
193,tt0111280,Star Trek: Generations,17/00/1994,en,6.3,426,38000000,120000000,118,878 28 12 53,US,4,1994,pass,PASS,2380,2385 2386
22059,tt0109770,The Fantastic Four,01/00/1994,en,5.2,37,1500000,0,90,28 878 12,DE US,2000 5755,1994,notalk,FAIL,98534,102689 91027
888,tt0109813,The Flintstones,26/00/1994,en,5.0,475,46000000,341631208,91,14 35 10751,US,33 56 1353,1994,pass,PASS,13581,13582 13583 1726 129308 130319
10451,tt0111797,Eat Drink Man Woman,03/00/1994,zh,7.5,71,0,7294403,123,35 18 10749,TW US,,1994,pass,PASS,1614,1614 1617 28642
18670,tt0110054,Legend of the Red Dragon,05/00/1994,cn,6.3,19,0,0,95,35 28 12,HK,3359,1994,pass,PASS,548474,548474
11853,tt0109198,Bad Girls,22/00/1994,en,4.7,58,0,15240435,99,28 12 35 18 37,US,306 89311,1994,pass,PASS,42171,6912
22586,tt0111333,The Swan Princess,18/00/1994,en,6.5,209,35000000,9771658,89,16,US,4108,1994,notalk,FAIL,107274,107300
36593,tt0110622,The Naked Gun 33⅓: The Final Insult,18/00/1994,en,6.3,467,30000000,51132598,83,35 80,US,4,1994,men,FAIL,13426,12991 12987 13429
39767,tt0110524,Getting Any?,01/00/1994,ja,4.3,13,0,0,108,35 10769,JP,,1994,nowomen,FAIL,3317,3317
306,tt0109254,Beverly Hills Cop III,24/00/1994,en,5.5,397,50000000,119208989,104,28 35 80,US,4 30,1994,nowomen,FAIL,4610,772 774
15097,tt0109440,Fear City: A Family-Style Comedy,09/00/1994,en,7.7,152,0,0,93,35,FR,183 885 1115 16804,1994,pass,PASS,44554,4275 27221 82119
11546,tt0110857,Police Academy: Mission to Moscow,09/00/1994,en,4.0,153,0,126247,83,35 80,US,6194,1994,notalk,FAIL,69801,57359 12991
2654,tt0113409,In the Mouth of Madness,12/00/1994,en,7.0,263,8000000,8946600,95,27 9648 53,US,12,1994,notalk,FAIL,11770,4767
4476,tt0110322,Legends of the Fall,16/00/1994,en,7.2,569,30000000,160638883,133,12 18 10749 10752,US,348 559 1656,1994,pass,PASS,9181,37427 21864
30157,tt0109093,Amateur,05/00/1994,en,6.1,18,0,0,105,80 35 18 53,FR GB US,181 3644 3906 7248 16366 37909,1994,pass,PASS,91343,91343
82027,tt0111751,Crows,12/00/1994,en,6.2,7,0,0,66,18,,,1994,pass,PASS,,
14522,tt0109279,Black Beauty,29/00/1994,en,6.5,59,0,0,88,28 12 18 10751,GB US,6194,1994,pass,PASS,1901,1901
11164,tt0109520,D2: The Mighty Ducks,25/00/1994,en,5.8,125,0,45610410,106,28 35 18 10751,US,5888,1994,notalk,FAIL,54967,32593
11592,tt0111127,Serial Mom,13/00/1994,en,6.3,112,13000000,7820688,95,35 80 27 53,US,11308 17411,1994,pass,PASS,10367,10367
10531,tt0109579,Death and the Maiden,04/00/1994,en,7.0,78,0,0,103,18 53 9648,FR GB US,8 181 826 3823 5358 8277 68141,1994,nowomen,FAIL,3556,11453 65540
13519,tt0108941,The Stand,01/00/1994,en,6.7,142,28000000,0,366,12 18 14 27,US,2483 3156,1994,pass,PASS,61824,
2636,tt0111255,The Specialist,07/00/1994,en,5.5,288,45000000,170362582,110,28 53,PE US,2596 6194 11134,1994,notalk,FAIL,26648,26649
33633,tt0110722,Oleanna,04/00/1994,en,6.0,6,0,124693,89,18,GB US,181 8888,1994,nowomen,FAIL,1255,1255
9587,tt0110367,Little Women,21/00/1994,en,6.9,196,18000000,0,115,18 10749,US,5,1994,pass,PASS,58094,19852
15283,tt0110008,Pom Poko,16/00/1994,ja,7.1,147,0,0,119,12 16 14,JP,10342,1994,notalk,FAIL,628,628
4337,tt0109275,The Birds II: Land's End,19/00/1994,en,2.0,9,0,0,87,27 10770,US,4683 63813,1994,pass,PASS,33341,
101,tt0110413,Leon: The Professional,14/00/1994,fr,8.1,3764,16000000,45284974,110,53 80 18,FR US,5 9,1994,pass,PASS,59,59
11395,tt0111070,The Santa Clause,10/00/1994,en,6.3,441,22000000,189833357,97,14 18 35 10751,US,2 915,1994,notalk,FAIL,58072,61398 56643
8983,tt0109791,Felidae,03/00/1994,de,6.5,26,0,0,82,16 9648 53,DE,5860,1994,notalk,FAIL,56477,56478
13,tt0109830,Forrest Gump,06/00/1994,en,8.199999999999999,7032,55000000,677945399,142,35 18 10749,US,4,1994,notalk,FAIL,24,27
3049,tt0109040,Ace Ventura: Pet Detective,04/00/1994,en,6.4,1503,15000000,107217396,86,35 9648,US,6194 10210,1994,men,FAIL,4499,29901 206 4499
33783,tt0110169,It's Pat,26/00/1994,en,3.6,15,0,0,74,35,US,9195,1994,pass,PASS,111338,111340
255988,tt0109849,The Freethinker,03/00/1994,sv,0.0,0,0,0,276,36,SE,20129 20131 20132,1994,pass,PASS,1685671 1685689 1685669 1685672 1685673 1685674 1685675 1685676 1685677 1685678 1685679 1685680 1685681 1685682 1685683 1685684 1685685 1685686 1685687 1685688 1685690 1685691 1685692 95568,
15139,tt0110763,The Pagemaster,23/00/1994,en,6.3,155,27000000,13670688,80,14 878 10751 16,US,306 6189,1994,notalk,FAIL,74299 4945 1164376,556846
2788,tt0110950,Reality Bites,18/00/1994,en,6.5,165,11500000,20079850,99,18,US,33 216,1994,pass,PASS,7399,28106
11596,tt0111686,New Nightmare,13/00/1994,en,6.5,267,14000000,18090181,112,27 53 9648 14,US,12,1994,pass,PASS,5140,5140
10462,tt0109644,Don't Drink the Water,18/00/1994,en,5.0,15,0,0,92,35,US,,1994,notalk,FAIL,1243,1243
57834,tt0109306,Blue Sky,16/00/1994,en,6.1,26,0,0,101,18 10749,,14150 18070,1994,pass,PASS,32765,227010 62016 62015
64900,tt0110171,I Can't Sleep,18/00/1994,fr,5.0,1,0,0,112,18 9648,FR DE CH,186 1115 1243 8138 15316 16804 27118 27119,1994,pass,PASS,9888,9888 73724
109,tt0111507,Three Colors: White,26/00/1994,fr,7.3,198,0,0,91,35 18 9648,FR PL,183 591 850,1994,notalk,FAIL,1126,1126 1132
